run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,standard_random,50,12,200,399,50,44,6,27,23,3,20,3,24,16648,18920,32,
13,linear,standard_random,50,12,200,399,50,44,6,26,24,3,21,3,23,17818,19320,12,
14,linear,standard_random,50,12,200,399,50,44,6,27,23,3,20,3,24,19368,19552,9,
15,linear,standard_random,50,12,200,399,50,44,6,40,10,3,7,3,37,17402,17808,4,
8,linear,standard_random,50,12,200,399,50,44,6,38,12,3,9,3,35,1404,2626,6,
6,linear,standard_random,50,12,200,399,50,44,6,39,11,3,8,3,36,15404,16208,49,
12,linear,standard_random,50,12,200,399,50,44,6,39,11,3,8,3,36,18040,17808,23,
16,linear,standard_random,50,12,200,399,50,44,6,35,15,3,12,3,32,19100,19140,21,
11,linear,standard_random,50,12,200,399,50,44,6,24,26,3,23,3,21,18088,18954,47,
2,linear,standard_random,50,12,200,399,50,44,6,31,19,3,16,3,28,17900,18662,19,
9,linear,standard_random,50,12,200,399,50,44,6,21,29,3,26,3,18,17166,18368,42,
4,linear,standard_random,50,12,200,399,50,44,6,42,8,3,5,3,39,1056,2400,0,
7,linear,standard_random,50,12,200,399,50,44,6,29,21,3,18,3,26,1522,8870,8,
3,linear,standard_random,50,12,200,399,50,44,6,23,27,3,24,3,20,19552,19462,23,
10,linear,standard_random,50,12,200,399,50,44,6,25,25,3,22,3,22,3432,11960,25,
5,linear,standard_random,50,12,200,399,50,44,6,14,36,3,33,3,11,15564,18990,34,
20,linear,standard_random,50,12,200,399,50,44,6,24,26,3,23,3,21,17774,19458,42,
29,linear,standard_random,50,12,200,399,50,44,6,24,26,3,23,3,21,12400,18920,24,
17,linear,standard_random,50,12,200,399,50,44,6,31,19,3,16,3,28,17680,16872,44,
18,linear,standard_random,50,12,200,399,50,44,6,30,20,3,17,3,27,1582,9242,4,
30,linear,standard_random,50,12,200,399,50,44,6,21,29,3,26,3,18,8962,17680,30,
22,linear,standard_random,50,12,200,399,50,44,6,37,13,3,10,3,34,15350,17290,46,
19,linear,standard_random,50,12,200,399,50,44,6,29,21,3,18,3,26,19100,19140,43,
21,linear,standard_random,50,12,200,399,50,44,6,40,10,3,7,3,37,16756,17650,43,
24,linear,standard_random,50,12,200,399,50,44,6,33,17,3,14,3,30,1222,7036,12,
25,linear,standard_random,50,12,200,399,50,44,6,34,16,3,13,3,31,1446,6796,9,
23,linear,standard_random,50,12,200,399,50,44,6,39,11,3,8,3,36,17166,18368,43,
26,linear,standard_random,50,12,200,399,50,44,6,33,17,3,14,3,30,17680,16872,39,
27,linear,standard_random,50,12,200,399,50,44,6,25,25,3,22,3,22,19506,19552,49,
28,linear,standard_random,50,12,200,399,50,44,6,33,17,3,14,3,30,17290,19042,44,
