run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,standard_max,150,3,200,399,150,146,4,108,42,2,40,2,106,152360,357780,149,
13,linear,standard_max,150,3,200,399,150,146,4,139,11,2,9,2,137,308778,336260,149,
9,linear,standard_max,150,3,200,399,150,146,4,133,17,2,15,2,131,29584,63488,149,
6,linear,standard_max,150,3,200,599,150,146,4,137,13,2,11,2,135,529820,536670,149,
2,linear,standard_max,150,3,200,399,150,146,4,61,89,2,87,2,59,105248,373612,149,
11,linear,standard_max,150,3,200,599,150,146,4,82,68,2,66,2,80,477720,543490,149,
3,linear,standard_max,150,3,200,599,150,146,4,96,54,2,52,2,94,505106,505202,149,
10,linear,standard_max,150,3,200,599,150,146,4,99,51,2,49,2,97,408394,464128,149,
14,linear,standard_max,150,3,200,599,150,146,4,104,46,2,44,2,102,391808,520192,149,
4,linear,standard_max,150,3,200,599,150,146,4,52,98,2,96,2,50,266196,540328,149,
8,linear,standard_max,150,3,200,599,150,146,4,97,53,2,51,2,95,498520,491470,149,
7,linear,standard_max,150,3,200,599,150,146,4,81,69,2,67,2,79,430838,527930,149,
5,linear,standard_max,150,3,200,599,150,146,4,39,111,2,109,2,37,374740,546140,149,
12,linear,standard_max,150,3,200,599,150,146,4,66,84,2,82,2,64,527350,536670,149,
16,linear,standard_max,150,3,200,399,150,146,4,81,69,2,67,2,79,198938,336260,149,
21,linear,standard_max,150,3,200,599,150,146,4,115,35,2,33,2,113,467698,491470,149,
17,linear,standard_max,150,3,200,599,150,146,4,136,14,2,12,2,134,475634,501908,149,
15,linear,standard_max,150,3,200,599,150,146,4,74,76,2,74,2,72,513628,532532,149,
18,linear,standard_max,150,3,200,599,150,146,4,94,56,2,54,2,92,340688,446832,149,
20,linear,standard_max,150,3,200,599,150,146,4,102,48,2,46,2,100,526040,549840,149,
19,linear,standard_max,150,3,200,599,150,146,4,109,41,2,39,2,107,440138,527930,149,
22,linear,standard_max,150,3,200,599,150,146,4,52,98,2,96,2,50,468710,550420,149,
25,linear,standard_max,150,3,200,599,150,146,4,84,66,2,64,2,82,257760,455620,149,
23,linear,standard_max,150,3,200,599,150,146,4,113,37,2,35,2,111,416788,520192,149,
28,linear,standard_max,150,3,200,599,150,146,4,91,59,2,57,2,89,466372,530288,149,
27,linear,standard_max,150,3,200,599,150,146,4,105,45,2,43,2,103,535240,549840,149,
24,linear,standard_max,150,3,200,599,150,146,4,48,102,2,100,2,46,32164,484068,149,
26,linear,standard_max,150,3,200,599,150,146,4,70,80,2,78,2,68,478340,534660,149,
29,linear,standard_max,150,3,200,599,150,146,4,78,72,2,70,2,76,213102,495040,149,
30,linear,standard_max,150,3,200,599,150,146,4,76,74,2,72,2,74,455768,551152,149,
