run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,standard_random,150,50,200,399,150,75,75,84,66,37,29,38,46,551300,405132,9,
13,linear,standard_random,150,50,200,599,150,75,75,77,73,38,35,37,40,551300,429910,96,
8,linear,standard_random,150,50,200,399,150,75,75,84,66,38,28,37,47,551300,403492,10,
9,linear,standard_random,150,50,200,399,150,75,75,73,77,37,40,38,35,551152,420162,13,
3,linear,standard_random,150,50,200,399,150,75,75,80,70,38,32,37,43,551300,428762,13,
12,linear,standard_random,150,50,200,399,150,75,75,71,79,38,41,37,34,550858,415152,20,
10,linear,standard_random,150,50,200,399,150,75,75,84,66,38,28,37,47,551300,430020,70,
7,linear,standard_random,150,50,200,399,150,75,75,76,74,38,36,37,39,551152,393810,55,
5,linear,standard_random,150,50,200,399,150,75,75,81,69,38,31,37,44,550420,424026,62,
4,linear,standard_random,150,50,200,599,150,75,75,77,73,38,35,37,40,551300,424064,116,
6,linear,standard_random,150,50,200,599,150,75,75,92,58,37,21,38,54,549414,403184,139,
11,linear,standard_random,150,50,200,599,150,75,75,84,66,38,28,37,47,551152,400954,146,
2,linear,standard_random,150,50,200,599,150,75,75,76,74,37,37,38,38,551300,403656,109,
18,linear,standard_random,150,50,200,399,150,75,75,75,75,38,37,37,38,551300,429692,23,
14,linear,standard_random,150,50,200,599,150,75,75,76,74,37,37,38,38,551300,401198,115,
16,linear,standard_random,150,50,200,399,150,75,75,75,75,37,38,38,37,551152,426152,31,
15,linear,standard_random,150,50,200,399,150,75,75,71,79,38,41,37,34,550714,405378,93,
17,linear,standard_random,150,50,200,399,150,75,75,74,76,37,39,38,36,550420,388858,90,
22,linear,standard_random,150,50,200,399,150,75,75,74,76,38,38,37,37,551300,409228,44,
23,linear,standard_random,150,50,200,399,150,75,75,68,82,37,45,38,30,551152,394146,68,
21,linear,standard_random,150,50,200,399,150,75,75,83,67,37,30,38,45,551152,424170,80,
20,linear,standard_random,150,50,200,399,150,75,75,75,75,37,38,38,37,548126,413058,50,
26,linear,standard_random,150,50,200,399,150,75,75,64,86,37,49,38,26,551300,424638,75,
19,linear,standard_random,150,50,200,599,150,75,75,70,80,38,42,37,33,551006,393370,137,
24,linear,standard_random,150,50,200,599,150,75,75,78,72,37,35,38,40,550134,402936,145,
27,linear,standard_random,150,50,200,599,150,75,75,86,64,38,26,37,49,551300,396782,139,
25,linear,standard_random,150,50,200,599,150,75,75,78,72,38,34,37,41,551300,416462,130,
29,linear,standard_random,150,50,200,399,150,75,75,82,68,37,31,38,44,550420,406294,50,
28,linear,standard_random,150,50,200,399,150,75,75,67,83,38,45,37,30,551300,446342,41,
30,linear,standard_random,150,50,200,599,150,75,75,70,80,38,42,37,33,551006,422804,99,
