run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
7,random,standard_random,50,3,200,399,50,49,1,9,0,0,0,0,9,0,0,0.5,
12,random,standard_random,50,3,200,399,50,49,1,30,0,0,0,0,30,0,0,0.5,
4,random,standard_random,50,3,200,399,50,49,1,50,0,0,0,1,49,0,0,0.5,
1,random,standard_random,50,3,200,399,50,49,1,49,1,1,0,0,49,48,0,1,
14,random,standard_random,50,3,200,399,50,49,1,31,0,0,0,0,31,0,0,1,
16,random,standard_random,50,3,200,399,50,49,1,30,0,0,0,0,30,0,0,0.25,
17,random,standard_random,50,3,200,399,50,49,1,26,0,0,0,0,26,0,0,0.3333333333333333,
9,random,standard_random,50,3,200,399,50,49,1,31,1,1,0,0,31,61,0,1,
2,random,standard_random,50,3,200,399,50,49,1,29,2,1,1,0,29,108,29,0.3333333333333333,
11,random,standard_random,50,3,200,399,50,49,1,26,10,0,10,1,25,0,694,0.25,
18,random,standard_random,50,3,200,399,50,49,1,49,1,1,0,0,49,229,0,0.3333333333333333,
10,random,standard_random,50,3,200,399,50,49,1,45,1,1,0,0,45,44,0,0.5,
6,random,standard_random,50,3,200,399,50,49,1,46,1,1,0,0,46,89,0,1,
3,random,standard_random,50,3,200,399,50,49,1,49,1,1,0,0,49,431,0,0.5,
5,random,standard_random,50,3,200,399,50,49,1,48,2,1,1,0,48,266,48,0.25,
23,random,standard_random,50,3,200,399,50,49,1,35,0,0,0,0,35,0,0,1,
8,random,standard_random,50,3,200,399,50,49,1,23,24,1,23,0,23,705,2921,1,
13,random,standard_random,50,3,200,399,50,49,1,22,20,1,19,0,22,440,2999,0.3333333333333333,
15,random,standard_random,50,3,200,399,50,49,1,49,1,1,0,0,49,48,0,0.3333333333333333,
26,random,standard_random,50,3,200,399,50,49,1,9,0,0,0,0,9,0,0,0.5,
22,random,standard_random,50,3,200,399,50,49,1,50,0,0,0,1,49,0,0,0.5,
20,random,standard_random,50,3,200,399,50,49,1,49,1,1,0,0,49,1450,0,0.3333333333333333,
24,random,standard_random,50,3,200,399,50,49,1,36,1,1,0,0,36,35,0,0.5,
28,random,standard_random,50,3,200,399,50,49,1,46,4,1,3,0,46,306,280,0.3333333333333333,
21,random,standard_random,50,3,200,399,50,49,1,47,3,1,2,0,47,523,142,1,
30,random,standard_random,50,3,200,399,50,49,1,21,0,0,0,0,21,0,0,0.5,
27,random,standard_random,50,3,200,399,50,49,1,50,0,0,0,1,49,0,0,0.3333333333333333,
19,random,standard_random,50,3,200,399,50,49,1,49,1,1,0,0,49,623,0,1,
25,random,standard_random,50,3,200,399,50,49,1,38,12,0,12,1,37,96,1038,0.5,
29,random,standard_random,50,3,200,399,50,49,1,38,1,1,0,0,38,37,0,0.5,
