run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,standard_random,300,3,200,799,300,291,9,188,112,5,107,4,184,4374018,4428710,254,
2,linear,standard_random,300,3,200,599,300,291,9,177,123,5,118,4,173,68702,1659460,1,
8,linear,standard_random,300,3,200,599,300,291,9,192,108,5,103,4,188,1744198,3112882,136,
10,linear,standard_random,300,3,200,599,300,291,9,160,140,5,135,4,156,4433608,4452140,37,
5,linear,standard_random,300,3,200,599,300,291,9,132,168,5,163,4,128,4360880,4415932,97,
12,linear,standard_random,300,3,200,599,300,291,9,152,148,4,144,5,147,2888670,2995520,280,
13,linear,standard_random,300,3,200,799,300,291,9,50,250,5,245,4,46,1316976,4432428,197,
3,linear,standard_random,300,3,200,599,300,291,9,200,100,5,95,4,196,4169920,4415932,82,
4,linear,standard_random,300,3,200,799,300,291,9,134,166,5,161,4,130,4192450,4424720,171,
11,linear,standard_random,300,3,200,799,300,291,9,144,156,5,151,4,140,4441650,4441930,229,
7,linear,standard_random,300,3,200,799,300,291,9,106,194,5,189,4,102,4406968,4435130,280,
6,linear,standard_random,300,3,200,799,300,291,9,138,162,5,157,4,134,4065928,4453320,142,
9,linear,standard_random,300,3,200,799,300,291,9,137,163,5,158,4,133,4365208,4448912,264,
17,linear,standard_random,300,3,200,799,300,291,9,183,117,5,112,4,179,4373468,4435872,234,
15,linear,standard_random,300,3,200,599,300,291,9,114,186,5,181,4,110,4410608,4415932,52,
14,linear,standard_random,300,3,200,799,300,291,9,119,181,5,176,4,115,4116200,4141500,228,
16,linear,standard_random,300,3,200,799,300,291,9,207,93,5,88,4,203,4431038,4444540,208,
19,linear,standard_random,300,3,200,799,300,291,9,199,101,5,96,4,195,4230026,4308668,219,
18,linear,standard_random,300,3,200,599,300,291,9,95,205,5,200,4,91,4362446,4383248,43,
21,linear,standard_random,300,3,200,799,300,291,9,135,165,5,160,4,131,4157808,4409240,203,
22,linear,standard_random,300,3,200,799,300,291,9,121,179,5,174,4,117,4236588,4415932,257,
20,linear,standard_random,300,3,200,799,300,291,9,210,90,5,85,4,206,4436466,4454208,226,
23,linear,standard_random,300,3,200,799,300,291,9,117,183,5,178,4,113,4081438,4415778,144,
24,linear,standard_random,300,3,200,799,300,291,9,226,74,5,69,4,222,4136594,4349008,293,
27,linear,standard_random,300,3,200,599,300,291,9,217,83,5,78,4,213,4443400,4450670,104,
28,linear,standard_random,300,3,200,599,300,291,9,159,141,5,136,4,155,4377494,4433580,109,
25,linear,standard_random,300,3,200,799,300,291,9,161,139,5,134,4,157,4184128,4356352,219,
26,linear,standard_random,300,3,200,799,300,291,9,238,62,5,57,4,234,4020600,4232060,218,
29,linear,standard_random,300,3,200,599,300,291,9,145,155,5,150,4,141,3819292,4370300,77,
30,linear,standard_random,300,3,200,799,300,291,9,83,217,5,212,4,79,4427610,4439040,206,
