run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,paranoid_max,300,3,200,799,300,291,9,86,214,4,210,5,81,4252560,4455100,,299
13,linear,paranoid_max,300,3,200,799,300,291,9,142,158,4,154,5,137,4333590,4455100,,299
12,linear,paranoid_max,300,3,200,799,300,291,9,203,97,4,93,5,198,4452140,4455100,,299
3,linear,paranoid_max,300,3,200,799,300,291,9,189,111,4,107,5,184,4299890,4455100,,299
11,linear,paranoid_max,300,3,200,799,300,291,9,165,135,4,131,5,160,4363450,4455100,,299
7,linear,paranoid_max,300,3,200,799,300,291,9,211,89,4,85,5,206,4452140,4455100,,299
5,linear,paranoid_max,300,3,200,799,300,291,9,195,105,4,101,5,190,4199680,4455100,,299
10,linear,paranoid_max,300,3,200,799,300,291,9,106,194,4,190,5,101,3796348,4455100,,299
4,linear,paranoid_max,300,3,200,799,300,291,9,97,203,4,199,5,92,3677740,4455100,,299
8,linear,paranoid_max,300,3,200,799,300,291,9,200,100,4,96,5,195,4432428,4455100,,299
9,linear,paranoid_max,300,3,200,799,300,291,9,48,252,4,248,5,43,3401360,4455100,,299
2,linear,paranoid_max,300,3,200,799,300,291,9,72,228,4,224,5,67,4165392,4455100,,299
6,linear,paranoid_max,300,3,200,799,300,291,9,137,163,4,159,5,132,4232060,4455100,,299
14,linear,paranoid_max,300,3,200,799,300,291,9,165,135,4,131,5,160,4308668,4455100,,299
15,linear,paranoid_max,300,3,200,799,300,291,9,157,143,4,139,5,152,4349008,4455100,,299
16,linear,paranoid_max,300,3,200,799,300,291,9,126,174,4,170,5,121,4435872,4455100,,299
19,linear,paranoid_max,300,3,200,799,300,291,9,51,249,4,245,5,46,4435872,4455100,,299
20,linear,paranoid_max,300,3,200,799,300,291,9,172,128,4,124,5,167,3695120,4455100,,299
17,linear,paranoid_max,300,3,200,799,300,291,9,188,112,4,108,5,183,4444540,4455100,,299
18,linear,paranoid_max,300,3,200,799,300,291,9,88,212,4,208,5,83,4317212,4455100,,299
21,linear,paranoid_max,300,3,200,799,300,291,9,152,148,4,144,5,147,4177030,4455100,,299
25,linear,paranoid_max,300,3,200,599,300,291,9,114,186,4,182,5,109,2995520,4455100,,299
26,linear,paranoid_max,300,3,200,799,300,291,9,148,152,4,148,5,143,4395180,4455100,,299
24,linear,paranoid_max,300,3,200,799,300,291,9,176,124,4,120,5,171,4435872,4455100,,299
22,linear,paranoid_max,300,3,200,799,300,291,9,145,155,4,151,5,140,4317212,4455100,,299
23,linear,paranoid_max,300,3,200,799,300,291,9,23,277,4,273,5,18,4411138,4455100,,299
28,linear,paranoid_max,300,3,200,799,300,291,9,199,101,4,97,5,194,4454802,4455100,,299
27,linear,paranoid_max,300,3,200,799,300,291,9,78,222,4,218,5,73,4444540,4455100,,299
30,linear,paranoid_max,300,3,200,799,300,291,9,156,144,4,140,5,151,4420460,4455100,,299
29,linear,paranoid_max,300,3,200,799,300,291,9,161,139,4,135,5,156,4439040,4455100,,299
