run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,random,standard_random,300,50,200,399,300,150,150,151,149,78,71,72,79,349775,376276,0.5,
12,random,standard_random,300,50,200,399,300,150,150,25,32,18,14,9,16,2740.5,4113,0.5,
9,random,standard_random,300,50,200,399,300,150,150,88,80,38,42,48,40,32271,91976,1,
7,random,standard_random,300,50,200,399,300,150,150,88,82,40,42,50,38,46316,66570,1,
5,random,standard_random,300,50,200,399,300,150,150,131,127,63,64,67,64,166730.5,262173,0.3333333333333333,
3,random,standard_random,300,50,200,399,300,150,150,92,105,54,51,46,46,63249,114472,1,
13,random,standard_random,300,50,200,399,300,150,150,123,96,54,42,58,65,90419,148498,1,
10,random,standard_random,300,50,200,399,300,150,150,131,151,70,81,73,58,189866,362361,0.5,
6,random,standard_random,300,50,200,399,300,150,150,153,124,64,60,74,79,153892,352228,0.3333333333333333,
4,random,standard_random,300,50,200,399,300,150,150,148,132,73,59,68,80,229422.5,222599,0.5,
11,random,standard_random,300,50,200,399,300,150,150,132,168,72,96,78,54,162463,473646,0.5,
2,random,standard_random,300,50,200,399,300,150,150,135,160,70,90,77,58,169318,424990,0.25,
8,random,standard_random,300,50,200,399,300,150,150,143,143,81,62,63,80,230743,264688,1,
19,random,standard_random,300,50,200,399,300,150,150,110,104,54,50,52,58,92073,91187,1,
14,random,standard_random,300,50,200,399,300,150,150,159,141,69,72,81,78,330476,307761,1,
16,random,standard_random,300,50,200,399,300,150,150,142,119,62,57,71,71,182358,224896,0.25,
15,random,standard_random,300,50,200,399,300,150,150,145,136,86,50,56,89,248245.5,137750.5,0.5,
17,random,standard_random,300,50,200,399,300,150,150,143,157,73,84,77,66,222864.5,325023.5,0.5,
21,random,standard_random,300,50,200,399,300,150,150,38,27,19,8,9,29,3460.5,3699,0.5,
18,random,standard_random,300,50,200,399,300,150,150,139,114,64,50,66,73,115516.5,203306,0.5,
26,random,standard_random,300,50,200,399,300,150,150,39,40,21,19,18,21,8687,8944,0.5,
23,random,standard_random,300,50,200,399,300,150,150,66,23,16,7,24,42,7452.5,3357,1,
27,random,standard_random,300,50,200,399,300,150,150,75,50,33,17,32,43,41216.5,12556.5,0.5,
20,random,standard_random,300,50,200,399,300,150,150,159,141,81,60,69,90,214258.5,267768,0.5,
29,random,standard_random,300,50,200,399,300,150,150,68,83,40,43,45,23,60356,84139,1,
22,random,standard_random,300,50,200,399,300,150,150,125,135,64,71,62,63,119029,194856,0.5,
28,random,standard_random,300,50,200,399,300,150,150,131,121,68,53,56,75,166313,202392.5,0.5,
30,random,standard_random,300,50,200,399,300,150,150,159,133,80,53,66,93,328032.5,287785.5,0.5,
24,random,standard_random,300,50,200,399,300,150,150,180,120,70,50,80,100,215394.5,163225.5,0.5,
25,random,standard_random,300,50,200,399,300,150,150,160,134,76,58,71,89,282604,195527,0.5,
