run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,standard_min,300,50,200,599,300,150,150,149,151,75,76,75,74,1129152,1078774,0,
3,linear,standard_min,300,50,200,599,300,150,150,148,152,75,77,75,73,1103942,1129618,0,
6,linear,standard_min,300,50,200,599,300,150,150,151,149,75,74,75,76,1114222,1192542,0,
7,linear,standard_min,300,50,200,599,300,150,150,144,156,75,81,75,69,1111230,1157068,0,
12,linear,standard_min,300,50,200,599,300,150,150,154,146,75,71,75,79,1084380,1078766,0,
8,linear,standard_min,300,50,200,599,300,150,150,164,136,75,61,75,89,1136498,963022,0,
11,linear,standard_min,300,50,200,599,300,150,150,155,145,75,70,75,80,1181842,1002754,0,
5,linear,standard_min,300,50,200,599,300,150,150,157,143,75,68,75,82,1088036,962662,0,
4,linear,standard_min,300,50,200,599,300,150,150,136,164,75,89,75,61,1117646,1267428,0,
9,linear,standard_min,300,50,200,599,300,150,150,150,150,75,75,75,75,1136314,1082464,0,
13,linear,standard_min,300,50,200,599,300,150,150,146,154,75,79,75,71,1082846,1119104,0,
2,linear,standard_min,300,50,200,599,300,150,150,138,162,75,87,75,63,1080172,1211860,0,
10,linear,standard_min,300,50,200,599,300,150,150,159,141,75,66,75,84,1104770,1046768,0,
15,linear,standard_min,300,50,200,599,300,150,150,149,151,75,76,75,74,1109898,1171286,0,
17,linear,standard_min,300,50,200,599,300,150,150,150,150,75,75,75,75,1139958,1122758,0,
23,linear,standard_min,300,50,200,599,300,150,150,143,157,75,82,75,68,1096238,1184626,0,
20,linear,standard_min,300,50,200,599,300,150,150,155,145,75,70,75,80,1171552,1021210,0,
16,linear,standard_min,300,50,200,599,300,150,150,134,166,75,91,75,59,1100812,1383664,0,
19,linear,standard_min,300,50,200,599,300,150,150,162,138,75,63,75,87,1101264,1013542,0,
21,linear,standard_min,300,50,200,599,300,150,150,152,148,75,73,75,77,1098816,1036526,0,
18,linear,standard_min,300,50,200,599,300,150,150,145,155,75,80,75,70,1150524,1182222,0,
14,linear,standard_min,300,50,200,599,300,150,150,160,140,75,65,75,85,1084650,1039772,0,
25,linear,standard_min,300,50,200,599,300,150,150,142,158,75,83,75,67,1067858,1320426,0,
22,linear,standard_min,300,50,200,599,300,150,150,152,148,75,73,75,77,1117974,1068402,0,
24,linear,standard_min,300,50,200,599,300,150,150,159,141,75,66,75,84,1162950,1013458,0,
27,linear,standard_min,300,50,200,599,300,150,150,157,143,75,68,75,82,1059598,994824,0,
26,linear,standard_min,300,50,200,599,300,150,150,152,148,75,73,75,77,1131772,1100850,0,
28,linear,standard_min,300,50,200,599,300,150,150,153,147,75,72,75,78,1138064,1064924,0,
30,linear,standard_min,300,50,200,599,300,150,150,144,156,75,81,75,69,1138404,1162162,0,
29,linear,standard_min,300,50,200,599,300,150,150,144,156,75,81,75,69,1091770,1290012,0,
