run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
6,random,standard_random,300,3,200,399,300,291,9,36,0,0,0,0,36,0,0,1,
1,random,standard_random,300,3,200,399,300,291,9,245,49,8,41,1,244,23989,38957,0.5,
11,random,standard_random,300,3,200,399,300,291,9,42,1,1,0,0,42,41,0,1,
8,random,standard_random,300,3,200,399,300,291,9,150,13,5,8,2,148,13903,7411,0.5,
9,random,standard_random,300,3,200,399,300,291,9,58,1,1,0,0,58,326,0,1,
7,random,standard_random,300,3,200,399,300,291,9,137,3,2,1,0,137,3359,138,0.5,
12,random,standard_random,300,3,200,399,300,291,9,101,3,2,1,1,100,784,102,0.5,
5,random,standard_random,300,3,200,399,300,291,9,284,9,5,4,4,280,66706,1163,0.5,
15,random,standard_random,300,3,200,399,300,291,9,265,14,3,11,6,259,7164,3579,0.2,
13,random,standard_random,300,3,200,399,300,291,9,182,32,6,26,0,182,21537,23742,0.5,
3,random,standard_random,300,3,200,399,300,291,9,239,61,5,56,4,235,46775,109859,1,
10,random,standard_random,300,3,200,399,300,291,9,234,45,7,38,1,233,41117,56739,0.3333333333333333,
14,random,standard_random,300,3,200,399,300,291,9,293,7,7,0,2,291,6180,0,1,
2,random,standard_random,300,3,200,399,300,291,9,76,220,1,219,8,68,0,712434,0.3333333333333333,
4,random,standard_random,300,3,200,399,300,291,9,285,10,6,4,2,283,47879,1172,1,
17,random,standard_random,300,3,200,399,300,291,9,58,15,4,11,0,58,4323,2835,1,
16,random,standard_random,300,3,200,399,300,291,9,223,42,3,39,4,219,18968.5,45291,0.5,
22,random,standard_random,300,3,200,399,300,291,9,87,7,2,5,1,86,889,818,0.5,
21,random,standard_random,300,3,200,399,300,291,9,274,16,8,8,1,273,28002,4284,0.5,
20,random,standard_random,300,3,200,399,300,291,9,277,20,8,12,0,277,44898,12796,0.3333333333333333,
25,random,standard_random,300,3,200,399,300,291,9,268,9,7,2,1,267,25422,550,0.5,
27,random,standard_random,300,3,200,399,300,291,9,126,4,3,1,0,126,1011,128,0.5,
19,random,standard_random,300,3,200,399,300,291,9,191,87,6,81,3,188,56412,121854,1,
23,random,standard_random,300,3,200,399,300,291,9,291,9,5,4,4,287,53161.5,1488,0.5,
18,random,standard_random,300,3,200,399,300,291,9,79,221,5,216,4,75,33819,621594,0.5,
29,random,standard_random,300,3,200,399,300,291,9,284,16,7,9,2,282,66341.5,3555,0.5,
26,random,standard_random,300,3,200,399,300,291,9,286,14,5,9,4,282,39835,11590,0.5,
24,random,standard_random,300,3,200,399,300,291,9,151,124,3,121,4,147,60885,209397,0.3333333333333333,
30,random,standard_random,300,3,200,399,300,291,9,193,71,5,66,4,189,9765,86390,1,
28,random,standard_random,300,3,200,399,300,291,9,247,53,6,47,3,244,26383,94801,1,
