run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,standard_min,150,3,200,399,150,146,4,128,22,2,20,2,126,5138,43686,0,
13,linear,standard_min,150,3,200,399,150,146,4,96,54,2,52,2,94,8724,234132,0,
8,linear,standard_min,150,3,200,399,150,146,4,110,40,2,38,2,108,9944,205998,0,
6,linear,standard_min,150,3,200,399,150,146,4,137,13,2,11,2,135,9664,52254,0,
10,linear,standard_min,150,3,200,399,150,146,4,123,27,2,25,2,121,10772,136436,0,
12,linear,standard_min,150,3,200,399,150,146,4,103,47,2,45,2,101,8286,185568,0,
5,linear,standard_min,150,3,200,399,150,146,4,95,55,2,53,2,93,10194,276978,0,
2,linear,standard_min,150,3,200,399,150,146,4,82,68,2,66,2,80,10150,332668,0,
9,linear,standard_min,150,3,200,399,150,146,4,95,55,2,53,2,93,9288,230302,0,
3,linear,standard_min,150,3,200,399,150,146,4,81,69,2,67,2,79,6724,269386,0,
14,linear,standard_min,150,3,200,399,150,146,4,88,62,2,60,2,86,10684,294890,0,
7,linear,standard_min,150,3,200,399,150,146,4,66,84,2,82,2,64,4584,394728,0,
11,linear,standard_min,150,3,200,399,150,146,4,42,108,2,106,2,40,6294,483138,0,
4,linear,standard_min,150,3,200,399,150,146,4,24,126,2,124,2,22,3388,507620,0,
15,linear,standard_min,150,3,200,399,150,146,4,79,71,2,69,2,77,7420,305980,0,
22,linear,standard_min,150,3,200,399,150,146,4,136,14,2,12,2,134,7468,31648,0,
23,linear,standard_min,150,3,200,399,150,146,4,44,106,2,104,2,42,7978,446272,0,
18,linear,standard_min,150,3,200,399,150,146,4,70,80,2,78,2,68,8124,354116,0,
19,linear,standard_min,150,3,200,399,150,146,4,62,88,2,86,2,60,9838,345680,0,
16,linear,standard_min,150,3,200,399,150,146,4,40,110,2,108,2,38,7288,435660,0,
20,linear,standard_min,150,3,200,399,150,146,4,19,131,2,129,2,17,2304,530318,0,
17,linear,standard_min,150,3,200,399,150,146,4,40,110,2,108,2,38,6028,463608,0,
25,linear,standard_min,150,3,200,399,150,146,4,111,39,2,37,2,109,6628,192888,0,
26,linear,standard_min,150,3,200,399,150,146,4,133,17,2,15,2,131,10272,78740,0,
24,linear,standard_min,150,3,200,399,150,146,4,34,116,2,114,2,32,6506,498952,0,
21,linear,standard_min,150,3,200,399,150,146,4,50,100,2,98,2,48,8452,454502,0,
29,linear,standard_min,150,3,200,399,150,146,4,86,64,2,62,2,84,7062,267540,0,
27,linear,standard_min,150,3,200,399,150,146,4,110,40,2,38,2,108,9238,189010,0,
30,linear,standard_min,150,3,200,399,150,146,4,122,28,2,26,2,120,8538,100802,0,
28,linear,standard_min,150,3,200,399,150,146,4,54,96,2,94,2,52,6418,439852,0,
